Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
35580,CA-2012-AB10105140-41262,2012/12/19,2012/12/22,First Class,AB-101051402,Adrian Barton,Consumer,46203,Indianapolis,Indiana,United States,Central US,USCA,OFF-BI-4827,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"$1,103.97",3,0,$496.79,63.82,Medium
36011,CA-2015-AB10105140-42143,2015/5/19,2015/5/21,First Class,AB-101051404,Adrian Barton,Consumer,97206,Portland,Oregon,United States,Western US,USCA,TEC-PH-2879,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,$344.70,2,0.2,$38.78,48.59,Medium
32706,US-2014-AB10105140-41908,2014/9/26,2014/10/1,Standard Class,AB-101051404,Adrian Barton,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,FUR-TA-3412,Furniture,Tables,Bevis Boat-Shaped Conference Table,$393.17,3,0.5,-$204.45,22.1,Medium
40403,CA-2013-AB10105140-41585,2013/11/7,2013/11/12,Standard Class,AB-101051402,Adrian Barton,Consumer,77041,Houston,Texas,United States,Central US,USCA,TEC-MA-3700,Technology,Machines,Canon PC170 Desktop Personal Copier,$287.91,3,0.4,$33.59,18.31,Medium
38269,CA-2015-AB10105140-42267,2015/9/20,2015/9/26,Standard Class,AB-101051404,Adrian Barton,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,TEC-PH-5625,Technology,Phones,Polycom VoiceStation 500 Conference phone,$471.92,2,0.2,$29.50,16.71,Low
40402,CA-2013-AB10105140-41585,2013/11/7,2013/11/12,Standard Class,AB-101051402,Adrian Barton,Consumer,77041,Houston,Texas,United States,Central US,USCA,OFF-ST-4281,Office Supplies,Storage,Fellowes Recycled Storage Drawers,$177.65,2,0.2,-$28.87,14.93,Medium
38268,CA-2015-AB10105140-42267,2015/9/20,2015/9/26,Standard Class,AB-101051404,Adrian Barton,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,TEC-AC-6076,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58,2,0.2,$4.48,12.35,Low
40399,CA-2013-AB10105140-41585,2013/11/7,2013/11/12,Standard Class,AB-101051402,Adrian Barton,Consumer,77041,Houston,Texas,United States,Central US,USCA,OFF-ST-4457,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",$84.78,2,0.2,-$16.96,5.8,Medium
40504,CA-2015-AB10105140-42220,2015/8/4,2015/8/8,Standard Class,AB-101051402,Adrian Barton,Consumer,61701,Bloomington,Illinois,United States,Central US,USCA,TEC-AC-4936,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$39.82,3,0.2,$7.47,5.7,High
40400,CA-2013-AB10105140-41585,2013/11/7,2013/11/12,Standard Class,AB-101051402,Adrian Barton,Consumer,77041,Houston,Texas,United States,Central US,USCA,FUR-FU-6235,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,$64.96,5,0.6,-$84.45,4.42,Medium
36910,CA-2014-AB10105140-41672,2014/2/2,2014/2/7,Standard Class,AB-101051406,Adrian Barton,Consumer,10011,New York City,New York,United States,Eastern US,USCA,OFF-ST-3360,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",$117.96,2,0,$5.90,4.17,Medium
38270,CA-2015-AB10105140-42267,2015/9/20,2015/9/26,Standard Class,AB-101051404,Adrian Barton,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,OFF-BI-5614,Office Supplies,Binders,Plastic Binding Combs,$18.18,4,0.7,-$13.94,3.26,Low
40398,CA-2013-AB10105140-41585,2013/11/7,2013/11/12,Standard Class,AB-101051402,Adrian Barton,Consumer,77041,Houston,Texas,United States,Central US,USCA,OFF-AR-5156,Office Supplies,Art,Lumber Crayons,$23.64,3,0.2,$5.32,2.04,Medium
38267,CA-2015-AB10105140-42267,2015/9/20,2015/9/26,Standard Class,AB-101051404,Adrian Barton,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,OFF-ST-3078,Office Supplies,Storage,Akro Stacking Bins,$12.62,2,0.2,-$2.52,1.94,Low
33849,CA-2015-AB10105140-42328,2015/11/20,2015/11/24,Standard Class,AB-101051408,Adrian Barton,Consumer,42420,Henderson,Kentucky,United States,Southern US,USCA,OFF-BI-4346,Office Supplies,Binders,GBC Imprintable Covers,$21.96,2,0,$10.76,1.6,Medium
40401,CA-2013-AB10105140-41585,2013/11/7,2013/11/12,Standard Class,AB-101051402,Adrian Barton,Consumer,77041,Houston,Texas,United States,Central US,USCA,OFF-BI-3308,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,$32.06,10,0.8,-$51.30,1.59,Medium
35579,CA-2012-AB10105140-41262,2012/12/19,2012/12/22,First Class,AB-101051402,Adrian Barton,Consumer,46203,Indianapolis,Indiana,United States,Central US,USCA,OFF-LA-3206,Office Supplies,Labels,Avery 487,$3.69,1,0,$1.73,1.39,Medium
36955,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,FUR-TA-4841,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",$377.45,5,0.5,-$264.22,55.53,Medium
35948,CA-2015-AH10120140-42103,2015/4/9,2015/4/13,Standard Class,AH-101201404,Adrian Hane,Home Office,94110,San Francisco,California,United States,Western US,USCA,OFF-PA-6497,Office Supplies,Paper,Xerox 1942,$195.76,4,0,$97.88,34.03,High
33399,CA-2012-AH10120140-41107,2012/7/17,2012/7/17,Same Day,AH-101201404,Adrian Hane,Home Office,85705,Tucson,Arizona,United States,Western US,USCA,FUR-CH-5428,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$259.14,4,0.2,-$25.91,31.15,High
35947,CA-2015-AH10120140-42103,2015/4/9,2015/4/13,Standard Class,AH-101201404,Adrian Hane,Home Office,94110,San Francisco,California,United States,Western US,USCA,OFF-PA-6441,Office Supplies,Paper,Xerox 1891,$244.55,5,0,$114.94,25.05,High
38992,CA-2015-AH10120140-42188,2015/7/3,2015/7/6,First Class,AH-101201402,Adrian Hane,Home Office,77036,Houston,Texas,United States,Central US,USCA,OFF-PA-6361,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",$163.96,5,0.2,$59.44,17.38,Medium
37710,CA-2015-AH10120140-42234,2015/8/18,2015/8/24,Standard Class,AH-101201408,Adrian Hane,Home Office,40214,Louisville,Kentucky,United States,Southern US,USCA,TEC-AC-5097,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$98.16,6,0,$9.82,13.93,Low
37709,CA-2015-AH10120140-42234,2015/8/18,2015/8/24,Standard Class,AH-101201408,Adrian Hane,Home Office,40214,Louisville,Kentucky,United States,Southern US,USCA,OFF-BI-4358,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$102.93,3,0,$48.38,10.69,Low
36951,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,OFF-BI-6345,Office Supplies,Binders,Vinyl Sectional Post Binders,$45.24,4,0.7,-$30.16,7.16,Medium
36952,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,OFF-AR-5289,Office Supplies,Art,Newell 312,$18.69,4,0.2,$2.34,4.12,Medium
36957,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,TEC-PH-5163,Technology,Phones,Macally Suction Cup Mount,$28.68,3,0.2,-$7.17,3.1,Medium
36954,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,TEC-AC-6078,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,$112.78,3,0.2,-$8.46,2.56,Medium
36956,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,OFF-LA-3327,Office Supplies,Labels,Avery White Multi-Purpose Labels,$15.94,4,0.2,$5.18,2.36,Medium
38993,CA-2015-AH10120140-42188,2015/7/3,2015/7/6,First Class,AH-101201402,Adrian Hane,Home Office,77036,Houston,Texas,United States,Central US,USCA,OFF-BI-6393,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,$5.23,4,0.8,-$8.11,1.74,Medium
36953,CA-2014-AH10120140-41992,2014/12/19,2014/12/22,First Class,AH-101201404,Adrian Hane,Home Office,97301,Salem,Oregon,United States,Western US,USCA,OFF-PA-3507,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",$11.65,2,0.2,$3.79,1.52,Medium
40178,CA-2014-AH10120140-41821,2014/7/1,2014/7/4,Second Class,AH-101201402,Adrian Hane,Home Office,60505,Aurora,Illinois,United States,Central US,USCA,TEC-AC-4945,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$50.12,7,0.2,-$0.63,1.34,Medium
37694,CA-2015-AH10120140-42309,2015/11/1,2015/11/5,Standard Class,AH-101201402,Adrian Hane,Home Office,75217,Dallas,Texas,United States,Central US,USCA,OFF-AR-5331,Office Supplies,Art,Newell 350,$5.25,2,0.2,$0.59,1.26,Medium
31843,CA-2015-AS10135140-42328,2015/11/20,2015/11/23,First Class,AS-101351406,Adrian Shami,Home Office,10035,New York City,New York,United States,Eastern US,USCA,OFF-BI-3307,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$41.28,6,0.2,$13.93,7.14,Medium
31844,CA-2015-AS10135140-42328,2015/11/20,2015/11/23,First Class,AS-101351406,Adrian Shami,Home Office,10035,New York City,New York,United States,Eastern US,USCA,OFF-PA-6448,Office Supplies,Paper,Xerox 1898,$13.36,2,0,$6.41,2.31,Medium
33098,CA-2014-AS10135140-41957,2014/11/14,2014/11/20,Standard Class,AS-101351404,Adrian Shami,Home Office,98002,Auburn,Washington,United States,Western US,USCA,FUR-FU-4070,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$4.18,1,0,$1.50,1.18,Medium
39794,CA-2012-AB10150140-40972,2012/3/4,2012/3/7,Second Class,AB-101501406,Aimee Bixby,Consumer,10701,Yonkers,New York,United States,Eastern US,USCA,TEC-AC-5140,Technology,Accessories,Logitech Wireless Gaming Headset G930,$479.97,3,0,$177.59,55.01,Medium
39797,CA-2012-AB10150140-40972,2012/3/4,2012/3/7,Second Class,AB-101501406,Aimee Bixby,Consumer,10701,Yonkers,New York,United States,Eastern US,USCA,OFF-PA-6441,Office Supplies,Paper,Xerox 1891,$97.82,2,0,$45.98,10.13,Medium
39793,CA-2012-AB10150140-40972,2012/3/4,2012/3/7,Second Class,AB-101501406,Aimee Bixby,Consumer,10701,Yonkers,New York,United States,Eastern US,USCA,OFF-AR-5325,Office Supplies,Art,Newell 345,$59.52,3,0,$15.48,8.02,Medium
39796,CA-2012-AB10150140-40972,2012/3/4,2012/3/7,Second Class,AB-101501406,Aimee Bixby,Consumer,10701,Yonkers,New York,United States,Eastern US,USCA,OFF-BI-4378,Office Supplies,Binders,GBC Wire Binding Combs,$49.63,6,0.2,$16.75,7.52,Medium
32852,CA-2015-AB10150140-42252,2015/9/5,2015/9/9,Standard Class,AB-101501406,Aimee Bixby,Consumer,11561,Long Beach,New York,United States,Eastern US,USCA,TEC-AC-6341,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",$91.96,4,0,$39.54,6.44,Medium
32896,CA-2015-AB10150140-42328,2015/11/20,2015/11/22,Second Class,AB-101501402,Aimee Bixby,Consumer,75007,Carrollton,Texas,United States,Central US,USCA,OFF-AR-3551,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$99.14,4,0.2,$8.67,4.31,Medium
36410,CA-2014-AB10150140-41670,2014/1/31,2014/2/2,Second Class,AB-101501402,Aimee Bixby,Consumer,75220,Dallas,Texas,United States,Central US,USCA,OFF-PA-6553,Office Supplies,Paper,Xerox 1994,$15.55,3,0.2,$5.44,3.66,Critical
39795,CA-2012-AB10150140-40972,2012/3/4,2012/3/7,Second Class,AB-101501406,Aimee Bixby,Consumer,10701,Yonkers,New York,United States,Eastern US,USCA,OFF-SU-2972,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,$18.62,2,0,$5.40,1.91,Medium
32894,CA-2015-AB10150140-42328,2015/11/20,2015/11/22,Second Class,AB-101501402,Aimee Bixby,Consumer,75007,Carrollton,Texas,United States,Central US,USCA,OFF-PA-6453,Office Supplies,Paper,Xerox 1901,$16.90,4,0.2,$5.28,1.85,Medium
32895,CA-2015-AB10150140-42328,2015/11/20,2015/11/22,Second Class,AB-101501402,Aimee Bixby,Consumer,75007,Carrollton,Texas,United States,Central US,USCA,OFF-SU-2971,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,$6.67,1,0.2,$0.50,1.74,Medium
32897,CA-2015-AB10150140-42328,2015/11/20,2015/11/22,Second Class,AB-101501402,Aimee Bixby,Consumer,75007,Carrollton,Texas,United States,Central US,USCA,FUR-FU-6223,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,$15.99,2,0.6,-$13.99,1.54,Medium
33927,CA-2013-AB10150140-41527,2013/9/10,2013/9/15,Standard Class,AB-101501402,Aimee Bixby,Consumer,74133,Tulsa,Oklahoma,United States,Central US,USCA,OFF-PA-6508,Office Supplies,Paper,Xerox 1952,$14.94,3,0,$7.02,1.52,High
31989,CA-2013-AB10165140-41361,2013/3/28,2013/4/2,Standard Class,AB-101651404,Alan Barnes,Consumer,90036,Los Angeles,California,United States,Western US,USCA,TEC-AC-4870,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$166.24,1,0,$24.94,17.4,Medium
35613,CA-2013-AB10165140-41450,2013/6/25,2013/7/1,Standard Class,AB-101651404,Alan Barnes,Consumer,90045,Los Angeles,California,United States,Western US,USCA,OFF-ST-6293,Office Supplies,Storage,Tennsco Regal Shelving Units,$304.23,3,0,$9.13,11.27,Medium
37429,CA-2015-AB10165140-42263,2015/9/16,2015/9/21,Standard Class,AB-101651408,Alan Barnes,Consumer,37087,Lebanon,Tennessee,United States,Southern US,USCA,OFF-PA-6443,Office Supplies,Paper,Xerox 1893,$163.96,5,0.2,$59.44,7.84,Medium
32227,CA-2015-AB10165140-42109,2015/4/15,2015/4/18,First Class,AB-101651406,Alan Barnes,Consumer,43615,Toledo,Ohio,United States,Eastern US,USCA,OFF-AR-5929,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",$89.86,3,0.2,$21.34,5.26,Medium
35612,CA-2013-AB10165140-41450,2013/6/25,2013/7/1,Standard Class,AB-101651404,Alan Barnes,Consumer,90045,Los Angeles,California,United States,Western US,USCA,OFF-BI-4373,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",$88.75,3,0.2,$27.74,4.77,Medium
39961,CA-2015-AB10165140-42094,2015/3/31,2015/4/2,Second Class,AB-101651404,Alan Barnes,Consumer,90712,Lakewood,California,United States,Western US,USCA,FUR-FU-4329,Furniture,Furnishings,Flat Face Poster Frame,$94.20,5,0,$39.56,4.69,Medium
36600,US-2012-AB10165140-41228,2012/11/15,2012/11/19,Standard Class,AB-101651402,Alan Barnes,Consumer,62521,Decatur,Illinois,United States,Central US,USCA,FUR-CH-5790,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,$37.30,2,0.3,-$1.07,4.4,High
39761,CA-2013-AB10165140-41404,2013/5/10,2013/5/15,Standard Class,AB-101651404,Alan Barnes,Consumer,80027,Louisville,Colorado,United States,Western US,USCA,TEC-AC-3407,Technology,Accessories,Belkin Standard 104 key USB Keyboard,$46.69,4,0.2,-$2.92,4.29,Medium
31990,CA-2013-AB10165140-41361,2013/3/28,2013/4/2,Standard Class,AB-101651404,Alan Barnes,Consumer,90036,Los Angeles,California,United States,Western US,USCA,OFF-PA-6534,Office Supplies,Paper,Xerox 1977,$33.40,5,0,$16.03,2.25,Medium
34730,CA-2015-AB10165140-42344,2015/12/6,2015/12/10,Standard Class,AB-101651404,Alan Barnes,Consumer,98006,Bellevue,Washington,United States,Western US,USCA,OFF-BI-4378,Office Supplies,Binders,GBC Wire Binding Combs,$24.82,3,0.2,$8.38,2.02,Medium
35611,CA-2013-AB10165140-41450,2013/6/25,2013/7/1,Standard Class,AB-101651404,Alan Barnes,Consumer,90045,Los Angeles,California,United States,Western US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$20.96,2,0,$5.24,1.56,Medium
32226,CA-2015-AB10165140-42109,2015/4/15,2015/4/18,First Class,AB-101651406,Alan Barnes,Consumer,43615,Toledo,Ohio,United States,Eastern US,USCA,OFF-AR-6632,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,$14.59,3,0.2,$2.55,1.34,Medium
32228,CA-2015-AB10165140-42109,2015/4/15,2015/4/18,First Class,AB-101651406,Alan Barnes,Consumer,43615,Toledo,Ohio,United States,Eastern US,USCA,OFF-PA-6516,Office Supplies,Paper,Xerox 196,$13.87,3,0.2,$5.03,1.21,Medium
34731,CA-2015-AB10165140-42344,2015/12/6,2015/12/10,Standard Class,AB-101651404,Alan Barnes,Consumer,98006,Bellevue,Washington,United States,Western US,USCA,OFF-BI-6634,Office Supplies,Binders,Zipper Ring Binder Pockets,$14.98,6,0.2,$5.43,1.15,Medium
31812,CA-2015-AD10180140-42027,2015/1/23,2015/1/28,Standard Class,AD-101801404,Alan Dominguez,Home Office,59405,Great Falls,Montana,United States,Western US,USCA,TEC-CO-3690,Technology,Copiers,Canon Image Class D660 Copier,"$2,999.95",5,0,"$1,379.98",121.36,Medium
31815,CA-2015-AD10180140-42027,2015/1/23,2015/1/28,Standard Class,AD-101801404,Alan Dominguez,Home Office,59405,Great Falls,Montana,United States,Western US,USCA,OFF-ST-6294,Office Supplies,Storage,Tennsco Single-Tier Lockers,"$1,126.02",3,0,$56.30,72.26,Medium
31421,US-2012-AD10180140-41268,2012/12/25,2012/12/27,Second Class,AD-101801402,Alan Dominguez,Home Office,77041,Houston,Texas,United States,Central US,USCA,FUR-CH-4400,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,0.3,-$8.58,58.54,High
36225,CA-2015-AD10180140-42340,2015/12/2,2015/12/7,Standard Class,AD-101801406,Alan Dominguez,Home Office,06824,Fairfield,Connecticut,United States,Eastern US,USCA,FUR-CH-4397,Furniture,Chairs,Global Comet Stacking Armless Chair,$897.15,3,0,$251.20,58.41,Medium
36585,US-2015-AD10180140-42125,2015/5/1,2015/5/6,Standard Class,AD-101801404,Alan Dominguez,Home Office,94122,San Francisco,California,United States,Western US,USCA,OFF-PA-6471,Office Supplies,Paper,Xerox 1919,$163.96,4,0,$80.34,7.09,Medium
34996,CA-2015-AD10180140-42322,2015/11/14,2015/11/19,Second Class,AD-101801406,Alan Dominguez,Home Office,10701,Yonkers,New York,United States,Eastern US,USCA,TEC-AC-4939,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,$163.96,4,0,$70.50,4.96,Medium
32623,CA-2013-AD10180140-41439,2013/6/14,2013/6/18,Standard Class,AD-101801406,Alan Dominguez,Home Office,19120,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-FU-4051,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",$51.07,6,0.2,$5.11,1.94,High
31813,CA-2015-AD10180140-42027,2015/1/23,2015/1/28,Standard Class,AD-101801404,Alan Dominguez,Home Office,59405,Great Falls,Montana,United States,Western US,USCA,OFF-ST-3059,Office Supplies,Storage,Advantus Rolling Storage Box,$51.45,3,0,$13.89,1.84,Medium
36224,CA-2015-AD10180140-42340,2015/12/2,2015/12/7,Standard Class,AD-101801406,Alan Dominguez,Home Office,06824,Fairfield,Connecticut,United States,Eastern US,USCA,OFF-PA-6577,Office Supplies,Paper,Xerox 214,$19.44,3,0,$9.33,1.82,Medium
41032,CA-2012-AD10180140-41231,2012/11/18,2012/11/21,Second Class,AD-101801406,Alan Dominguez,Home Office,19134,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-PA-2856,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",$5.88,1,0.2,$1.98,1.76,Medium
32583,CA-2013-AD10180140-41459,2013/7/4,2013/7/8,Standard Class,AD-101801406,Alan Dominguez,Home Office,10035,New York City,New York,United States,Eastern US,USCA,OFF-AR-3837,Office Supplies,Art,Colorific Watercolor Pencils,$15.48,3,0,$4.49,1.68,Medium
31814,CA-2015-AD10180140-42027,2015/1/23,2015/1/28,Standard Class,AD-101801404,Alan Dominguez,Home Office,59405,Great Falls,Montana,United States,Western US,USCA,OFF-PA-4460,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$11.96,2,0,$5.38,1.07,Medium
31585,CA-2014-AH10195140-41992,2014/12/19,2014/12/21,Second Class,AH-101951408,Alan Haines,Corporate,33319,Tamarac,Florida,United States,Southern US,USCA,OFF-SU-5634,Office Supplies,Supplies,Premier Automatic Letter Opener,$961.48,5,0.2,-$204.31,89.23,Medium
31583,CA-2014-AH10195140-41992,2014/12/19,2014/12/21,Second Class,AH-101951408,Alan Haines,Corporate,33319,Tamarac,Florida,United States,Southern US,USCA,OFF-BI-4374,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,$254.06,7,0.7,-$169.37,29.13,Medium
36551,CA-2013-AH10195140-41338,2013/3/5,2013/3/7,Second Class,AH-101951406,Alan Haines,Corporate,18018,Bethlehem,Pennsylvania,United States,Eastern US,USCA,FUR-CH-6016,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$99.37,2,0.3,-$7.10,10.79,High
31584,CA-2014-AH10195140-41992,2014/12/19,2014/12/21,Second Class,AH-101951408,Alan Haines,Corporate,33319,Tamarac,Florida,United States,Southern US,USCA,OFF-AP-2889,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$194.53,2,0.2,$24.32,10.39,Medium
36552,CA-2013-AH10195140-41338,2013/3/5,2013/3/7,Second Class,AH-101951406,Alan Haines,Corporate,18018,Bethlehem,Pennsylvania,United States,Eastern US,USCA,FUR-FU-2864,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,$33.57,2,0.2,-$5.45,4.64,High
